,Komentar,Label
122," @Susi Tri Andarwati  mungkin kalo permendikbud sedikit di revisi,ya mungkin juga kaum islamis akan lebih legowo dengan permendikbud ini",negatif
123," @akhsan andi  halah ga solusiable, spk agamais tp diem aja pas ada pelecehan dipesantren atau tempat pendidikan. Sampe keluarga lu yg kena mungkin lu bakal nikahin pelaku pelecehan sama keluarga lu yg jd korban maklum pemikiran tertinggal bin bobrok",netral
124," @Raja  bla bla bla mucho texto ,kalo gitu nikmatin aja perseteruan ini wkwkwkwk",netral
125," @akhsan andi  menrisex ni berlebihan , permen ni berlakunya di dunia pendidikan aja apa seluruhnya",netral
126,ente ngomong apa sih?ente nanya atau bikin pernyataan?,netral
127," @akhsan andi  terus knp kalo ada frasa ""tanpa persetujuan""? Kan udah betul itu. Kalo dg persetujuan artinya bukan pelecehan, lha wong sama2 mau.",positif
128,aduh udah males saya bahas lagi apalagi komen saya di balas sekarang,netral
129,Hehehe betul yg  terpenting setuju sama setuju,positif
130,mslh prbuatan zinah kn dah ada aturanny sndri d kuhp atau hukum agama msing2. lu komen kyak bocah paud. dah gede tp bloon,netral
131," @WongGemblung  seneng ni yee udeh bebas ""maen"" di kampus,,hemat bro ga usah ke hotel.. dilindungi negara.. 
Bwahahaahah",netral
132, @Rush Day  ya gni kalo toge dksih otak trs maen hp goblokny natural 😌🤣,netral
133, @julian 19  yaelah cuan banyak nih tukang eceran kond*m di kampus.. gas langsung stock banyakin.. ahahaaha,netral
134, @Rush Day  trnyta cuma k-drone kelas paud yg ngoceh..🤣,netral
135,"Setujuuuuj, dan pakek pakean pantai lebih jooos brooow",positif
136," @julian 19  karena KADRUN yg cerdas meggunakan akal sehat, gak ada permen aja nyuri kesempatan apalagi ada permen lebih berani ! Aku yakin selama manusia masih bermoral,berahlaq dan betul2 taat agama gak mungkin terjadi ! Makanya ayo semua ikuti perintah agama dan tinggalkan larangan agama masing2 brooow !",netral
137,aturan dari allah saja sering dilanggar (para pelaku kekerasan seksual yang melakukan kekerasan seksual) apalagi aturan yang dibuat manusia,netral
138,"karena senjatanya beda mas, ada senjata lain yang digunakan untuk memberantasnya. ada di KUHP yang bahas tindakan asusila",netral
139,Ibarat nila setitik rusak susu Sebelanga. Pasal 5 direvisi lagi. Apalagi itu sangat liberal. Menghalalkan penzinahan,negatif
140,"Sekalian pak nadiem, kurikulum pendidikannya ditambahi pelajaran ""cara seks bebas dan merayu pelacur"". 😆😂😆. Hukum negara semakin hari semakin mjd korban ""YG DIATUR"" bukan yg ""MENGATUR"".",netral
141,Entah apa yg merasukimu,netral
142,Turuuut menyimaak 🙏🥰,netral
143,"Direvisi Aja, kata GUS DUR: ""Gitu aja kok repot.""",negatif
144,"MUHAMMADIYAH, IKADI, & MUI (Khususnya dari Prof. K.H. Cholis Nafis) tegas menolak dan suruh cabut Permendikbudristek No. 30 Th. 2021. NU suaranya mana?! Oh, iya. Sudah diwakili Prof. K.H. Cholil Nafis.",negatif
145,PKS mana uu poligami blm turun,netral
146,"Negara bisa di truskan anak2 hasil zina,baguslah dimcok",netral
147,"kalangan perguruan tinggi gak.ada yg nolak....
dan sejak kapan orang jadi berzina karena peraturan menteri.",positif
148,Pak Cecep bicaranya kurang jelas ...,netral
149,Klu soal selangkangan PKS cepat tangap....😄,netral
150,"Kalau PKS sdh kritik pasti permen nya sdh benar, lanjutkan mas menteri",positif
151,"Ingat anggota PKS yg nonton bokep di ruang sidang???bwahaha PKS mau membela kasus kekerasan pada perempun??? Mprettt urusin aja kader2mu yg kampanye poligami, nggak semua perempuan dapat menerima poligami, itulah kalian diskusikan dulu...
Cari sensasi aja....jalankan aja UUnya, supaya cepat ada tindakannya sambil jalan diamati dan direvisi jika perlu...
Kakehan ngoceh",negatif
152,Legalkan zina:v pen jadi kek Jepang kali:v,netral
153,Kalo spt ini justru nantinya byk kasus aborsi efek hamil diluar nikah,netral
154,Peraturan itu sdh benar dan tepat. Kekerasan seksual harus dilawan dan dibrantas.,positif
155,"Tanda2 akhir zaman 
Naudzubillah",netral
156,Innalilahi wa inalilahi rooji'uun,netral
157,Moga aja oenggagas UU anak istrinya jadi korban dan plaku2 zina dan sek bbas..Aamiin,negatif
158,tidak mas. ini mah beda kasus dan beda senjata. kalau masalah kekerasan seksual di lingkungan kampus bisa ditembak pake permendikbudristek ini. kalau ngomongin tindakan seksual yang atas persetujuan kedua belah pihak di kampus (tindakan asusila) itu bisa pakek peraturan-peraturan di kampus (pasti ada peraturan yang melarang tindakan asusila di kampus) atau kode etik dosen (misal pelaku adalah dosen) terus juga ada di KUHP. jadi senjatanya harus disesuaikan. memang permendikbudristek ini gk bisa menindak pelaku asusila karena bukan ranahnya tapi ada mekanisme hukum lain yang jadi patokannya. kalau gitu sih aku nangkepnya dari berbagai perbincangan mengenai hal ini. jadi jangan bahas hal yang diluar konteks,positif
159,Jikalau korban di ancam agar dia ngomong atas dasar suka sama suka trus yg di penjara siapa ? Korban atau keduanya ?,netral
160,Nah itu. Klo ada yg kurng2 bisa diusulkan,netral
161,"kyk RUU PKS, direvisi entah mau nunggu korban bertambah sampe berapa banyak baru selesai~",netral
162," @Rifki Fauzi  iya, kelamaan. Giliran yg lain ngusulin ruu malah dikritisi.",netral
163,Anda benaaar.,netral
164,"betul bro, urusan ginian PKS ga nyampe nalarnya hahha jadi oposisi payah malah lemot",netral
165,Setuju wkwk,positif
166,Akhirnya Indonesia bisa maju kaya Jepang ga terus2an jadi Islamabad terbelakang.,netral
167, @Riza-kun  yang ada kena azab,netral
168," @xmbelgedesh  mitos yang cuma digaungkan kelompokmu. Kalo ""pondasi"" khayalan itu benar ada dan bukan cuma teori harusnya keliatan buktinya dari perbandingan negara-negara.",netral
169," @Riza-kun  makanya pahami pancasila dulu, khususnya yg pertama. 😆😂😆😂 jgn buka blue2 terus!!! Next, silahkan tanya ke pemimpinmu dan kawan2nya knp kok lebih mendahulukan ""materi"" drpd ""pondasi"" ?",netral
170," @xmbelgedesh  Yang ga paham pancasila itu dimana-mana kadrun ya, bukan kami. Soalnya make argumen ""ketuhanan"" pada aturan hukum agama menjadi hukum praktis adalah ideologi hukum syariat kaya di Arab, bukan Pancasila kaya di Indonesia.

Kalau iya begitu cara menggunakan Pancasila maka bank konvensional harusnya ilegal juga dong karena kata qur'an riba itu haram, kata injil juga bilang ursury itu haram. Tapi kan tetep aja ga ilegal, karena di ideologi demokrasi agama dan dosa urusan masing2 bukan urusan negara meng-ilegalkannya. Kita negara demokrasi bukan syariat. Pancasila itu demokrasi bukan syariat. Moga ngerti ya drun.",netral
171,Pasal mana yang dapat menyebabkan aborsi. Orang permendikbud ini tentang pencegahan dan penanganan kekerasan seksual kok digiring ke pelegalan zina.,netral
172,Klo zina dilegalkan tanda2 hari kiamat 🤣,netral
173,Kalau nnti hamll dluaar nikaah buru2 bilang sdh nikaah siriii??ikutan cara2 celeng nyari pembenaran n pembelaan..!!Pkoknya kitaa ikuti fatwa partai lurus dan  wakl Ketua MUI..soal UU bakal llos krna mreka mrasa kuat dan bkuasa silaaahkan apadaya rakyt ..tp sbg rakyt ada hak juga bdoa jikaaa bnar ituu maka smogaaa anak cucu istri mreka adalah pelaku dan korban2 sek bbas ..hamil brulang2 dluar nikah yg ga jlas siapa yg mnghamili ..dan istri mreka ga malu mlakukan sek bbas ddpan mreka skalipun nnti..demi mematuhi yg katanya UU,netral
174," @Dewi Sriyati12  ngedongeng apa sih bu?. Kyknya gk paham apa yg bahas taunya teriak aja apa yg dia dukung lgi teriakin, tapi gak paham apa substansi yg dibicarakan ckckck",netral
175," @Dewi Sriyati12  kasian nih ibu, kalah debat, nyerang personal. Pahami dulu ibu, jgn lgsg kemakan berita gorengan...😂😂😂😂😂",netral
176,"Gak ada tu, lha soal aborsi udah ada UU khusus yang melarang kecuali atas rekomendasi dokter 🤣",positif
177,Logika liar. Kalau saya ga mau seks bebas ya ga. Ini moral masing2. Kok nyalahin permen?,netral
178,"Saya mendukung sepenuhnya dengan syarat frasa ""dengan persetujuan korban"" dihapus. Karena Permendikbud ini bentrok dengan peraturan undang² tentang asusila, tidak bisa dinamakan ""korban"" kalau si korban itu menyetujui dari si pelaku kekerasan seksual. Asal suka sama suka berarti tidak masalah bukan ¯\_( ͡° ͜ʖ ͡°)_/¯ , seks bebas dilegalkan boleh melalui permendikbud 30 tersebut akan tetapi kontra dengan UU tentang asusila lainnya. Disitulah permasalahannya.",positif
179,"mau keras mau lembut, selama belum sah tetap harus di cegah, ingat sila pertama ketuhanan yg maha esa!artinya aturan agama lebih di utamakan!",netral
180, @Dian chanel  agama apa bro?,netral
181,bukannya sejak wafatnya nabi muhammad sudah dikategorikan ke akhir zaman ? jadi sejak nabi wafat hingga sekarang dan beberapa tahun kedepan itu sudah masuk ke akhir zaman,positif
182,"Lho, memangnya anda mendukung pelaku kekerasan seksual dinyatakan tidak bersalah, gitu?",positif
183,Kalimat mana yang menunjukan bahwa zina dilegalkan dari permendikbud ini bu?,netral
184,Aamiin,positif
185,biasanya yang nyumpahin gini balik ke orang yang ngucap sih,netral
186," @Muhammad Dzulfiqar  , ok lah anda menganggap Permendikbudristek no 30 tahun 2021 gak melegalkan zina. Dan juga. Permendikbud no 30 tahun 2021 sudah ditandatangani Mendikbudristek. Maaf sebelumnya,  seandainya ada mahasiswa mencium mahasiswi secara tertutup di kampus. Tapi mahasiswi tersebut setuju & perbuatan mereka ketauan sama lainnya, apa perbuatan mereka termasuk dalam pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 ? 🙏",netral
187, @Muhammad Farhan  ini peraturan pencegahan dan penanganan kekerasan seksual atau tentang aturan tindakan asusila di kampus? Itu dua hal yg berbeda. Ketika tidak ada kata persetujuan bahkan yg harusnya menjadi korban akan ikut dihukum juga karna semua tindakan tersebut adalah asusila yg dilarang jika tanpa ada kata persetujuan. Jika kata itu dihapus maka yg harusnya menjadi korban tindakan kekerasan seksual akan dapat ikut dihukum baik diamenyetujui atau tidak tindakan tersebut. Maka tidak ada perlindungan lagi kepada yg harusnya menjadi korban karna semua dapat dihukum karna berada pada tindakan asusila yg dilarang. Maka tidak ada lagi korban kekerasan seksual yang ada semua pihak yg terlibat dalam tindakan asusila baik di menyetujui perbuatan tersebut ataupun dia sebagai korban pemaksaan akan dihukum sama dengan dia yang seharusnya menjadi pelaku kekerasan seksual.,negatif
188,"Assalamualaikum @Muhammad Dzulfiqar  , iyaa saya tau Permendikbudristek no 30 tahun 2021 adalah permen penanganan & pencegahan seksual. Maaf ya , Permendikbud no 30 tahun 2021 terdapat frasa "" tanpa persetujuan korban"" dalam pasal 5. Maka dari itu, apabila ada mahasiswa mencium bibir mahasiswi  pacarnya & menggosokkan kelaminnya pada mahasiswi pacarnya secara tertutup di kampus . Tapi mahasiswi pacarnya setuju & perbuatan mereka   ketauan , maka bukan pelanggaran & gak dapat ditindaklanjuti , karena mahasiswi pacarnya setuju menurut Permendikbudristek no 30 tahun 2021. Berbeda jika mahasiswi pacarnya gak setuju, maka termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021. Maaf sebelumnya, kejahatan  & kekerasan seksual akibat & berawal dari hubungan, perbuatan, kegiatan, tindakan seksual yg bertentangan nilai & norma (termasuk nilai & norma agama) yg merupakan akar masalah kekerasan & kejahatan seksual. Terimakasih, wassalamu'alaikum 🙏😊",positif
189," @Muhammad Farhan  permnedikbudristek 30 saya ulangi berfokus pada penanganan dan pencegahan kekerasan seksual berlatar belakang banyaknya kekerasan seksual yang pada akhirnya tanpa ada penyelesaian dan keadilan pada korban kekerasan seksual di kampus"" yang sudah sangat banyak terjadi tanpa adanya penyelesaina dan perlindungan terhadap korban. Dengan adanya permendikbudristek tersebut dapat sedikit membantu menyelesaikan masalah kekerasan seksual yang terjadi di kampus"".  Mengenai studi kasus yang anda sampaikan kira"" kasus tersebut tindakan kekerasan seksual atau tindakan asusila?. Ketika membicarakan suatu kekerasan berarti terdapat korban, korban artinya orang yang dirugikan bukan dan adanya pelaku yang menyebabkan kerugian?. Jika sama"" setuju apakah tindakan tersebut terdapat korban dan pelaku?. Tindakan asusila dikampus saya rasa sudah ada kode etik masing"" kampus terkait tindakan asusila dan sudah ada di KUHP dan UU perlindungan anak. Lain cerita jika permendikbudristek no 30 ini bertujuan mengatur tindakan asusila pada lingkungan kampus itu hal yg berbeda lagi. Jadi dimana letaknya pelegalan zina di aturan ini?.",positif
190,"Assalamualaikum @Muhammad Dzulfiqar  , maaf RUU KUHP zina belum disahkan. Maaf saudaraku,  seandainya ada mahasiswa yg mencium  bibir mahasiswi pacarnya & menggosokkan kelaminnya pada bagian tubuh mahasiswi pacarnya secara tertutup di kampus. Tapi mahasiswi pacarnya setuju & ketauan sama lainnya, apa  pebuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf saudaraku , RUU KUHP perzinahan belum disahkan.🙏😊",netral
191, @Muhammad Farhan  permendikbudristek 30 mengatur tentang penanganan dan pencegahan kekerasan seksual dikampus bukan mengatur tindakan asusila dikampus yang lahir dari latar belakang yg telah saya sampaikan diatas. Studi kasus anda sudah saya jelaskan menurut pandangan saya diatas. Secara jelas belum ada yg mengatur tentang tindakan asusila di indonesia. Permendikbudristek 30 juga tidak ada pelegalan zina.,positif
192,"Assalamualaikum @Muhammad Dzulfiqar  , maaf apabila ada mahasiswa mencium bibir mahasiswi secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",netral
193,"Assalamualaikum @kodill chanell  ,maaf apabila ada mahasiswa mencium bibir mahasiswi  secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",positif
194, @Muhammad Farhan  studi kasus sudah saya jawab ya sebelumya. Terimakasih.,positif
195,"Bingung sendiri ketika tak paham syariat 🤷🏻‍♂️
#risikoBERIKHTILATH",netral
196,"3 minggu yang lalu, pas gue sholat jumat, imam khotbahnya kaya begini nih... tabayun, baca bener2, baca kasus2 aja belum. Udah main klaim ini Permendikbudristek melegalkan zina. Hadeh.... nyesel gue jumatan.",negatif
197,mengmangtap waktunya kentu…,netral
198,Akhirnya...,netral
199,"POLA PEMIKIRAN SEMPIT

JANGANKAN SEKS BEBAS, BUDAYA OPEN BO DI KALANGAN MAHASISWI BANYAK KOK


BANYAK TUH TEMEN ANE AYAM KAMPUS TERUTAMA DI KAMPUS UIN

PAGINYA BERKERUDUNG

MALAMNYA BUKA WARUNG",negatif
200,"Lha kekerasan seksual itu kan mmg definisinya memang harus ""tanpa persetujuan korban"". Pada kemana sih logika yg nolak2? Gimana melawan kekerasan seksual kalau tidak boleh didefinisikan apa yg dimaksud dgn kekerasan seksual.",positif
201,Jangan mendekati zina. Itu adalah aturan yang pasti dan tidak perlu pasal uu dll. Suatu saat Demokrasi ini tdak layak lagi untuk di gunakan. Karena isi nya hanya kepentingan para petinggi saja. Sangat sedikit untuk kemaslahatan masyarakatnya. Dan saya rasa ini bisa di jadikan tameng oleh para oknum. Bahwa melakukan kekerasan seksual jangan menggunakan media. Skrang saja banyak yang ngomong ngawur.,negatif
202,The law is an art. Semakin rinci semakin mudah dibelokkan..,positif
203,TETAPKAN DULU APA YANG DIMAKSUD DENGAN KEKERASAN SEKSUALITAS.,netral
204,Lbih cock diterapkan dikemendikbud Dan DPR.,netral
205,SEKALIAN AJA PAKAIAN ANAK SEKOLAH DAN MAHASISWA.ROK NYA HARUS DI ATAS LUTUT.ATAU GANTI AJA MENTERI NYA.MUNGKIN YG INGIN MEMBUBARKAN  M U I. DIA IKUT JUGA,negatif
206,Inilah makanya para korban ragu utk melapor. Usulan uu perlindungan hukum utk para korban pun jd polemik. Pdhal tinggal direvisi. Maaf uu yg katanya waktu itu akan diusulkn oleh suatu partai itu gmn kbrnya?,positif
207,Presenter suka motong percakapan narasumber..jd kurang ngeh gitu,netral
208,"Kami sebagai ormas Islam mendukung  PERMEDIKBUDRISTEK no 30, tentang Kekerasan Seksual, Tapi kami Menolak pasal 5 ayat 2 & 3, yg ada kata TANPA PERSETUJUAN KORBAN,
Dan seharusnya Permendikbud Nadiem menghilangkan yg 3 kata... TANPA PERSETUJUAN KORBAN",positif
209,"Negara kacau, pejabatnya nyeleneh coba urus yg subtantif",negatif
210,Menteri Nadiem segera dipecat,negatif
211,"ranah mendikbud ya kekerasan seksual
kalau yg lain ya ranah kementerian perempuan dan anak",positif
212,permendikbud sudah benar jangan di revisi lanjut laksanakan,positif
213,"berbicara ideologi boleh saja sbg muslim,, tp fakta ttp hrus diterima,, kalau bicara ini seolah memojokkan islam,, islam yg mana apakah hanya islam yg punya kotak amal dan menganjurkan bersedekah??? 
     kbetulan saja mreka yg sesat adl saudara qt sesama muslim jika mjd isue besar krn ksalahan mreka ya bkn ksalahan pnegak hukum, itu adl masalah brsama yg hrus dhadapi brsama bgmn caranya qt mnertibkan muslim dg pemahamanya agar tdk sesat,, mulailah dr menyedikitkan mmbahas surga sbg imbalan dan neraka sbg hukuman krn yg lbh harus dibahas adl cara mngenali tuhan dan konsekuensinya serta mnganut agama brarti mngabdi pd tuhan bkn mmpertahankan imej atau mngejar surga,,",positif
214,"Duh, ini peraturan kekerasan sexual. Bukan peraturan penzinahan. Inikan 2 hal yg berbeda. Makanya ada kata2 ""Tanpa persetujuan korban"" kl ada persetujuan, yah bukan kekerasan sexual.",positif
215,"Kalimatx saja sdh bisa difahami,TANPA PERSETUJUAN KORBAN.ini yg bikin undang2, blm bisa bahasa indonesia yg baik dan benar kayakx..namax aja KORBAN ya jls pastilah dia tidak setuju,kalau ada unsur persetujuan itu namax OKNUM,bukan korban lagi namax.jdi kalimat nya seharusx direvisi,baik itu ditambahkan atau dihilangkan sama sekali kalimat itu.kalau mau tidak jdi perdebatan tambah lagi dengan kalimat baik dapat persetujuan ataupun tidak atas persetujuan korban itu baru benar",negatif
216,Degradasi moral,netral
217,"Itu sama dg zinah HARAM, kcuali ada setuju lawan",positif
218,Makin aneh saja Negeriku sekarang ini,netral
219,"Coba deh buat yg setuju sama permen pasal 5 ini , kalo si korban di ancam untuk bilang kalo tindakan kekerasan seksual tsbt atas dasar suka sama suka trus pelaku nggak kenai permen di kampus kenanya pasal tindak asusila , trus yg kena sypa ? Korban atau pelaku ?",positif
220,"Kan harus DIDEFINISIKAN apa artinya perbuatan yg termasuk dlm Kekerasan Seksual.. dan definisinya ya memang TANPA PERSETUJUAN KORBAN. Logika aja, wajar kalimat itu harus dicantumkan.",positif
221," @Dmitrii D ,yang senang mesum pasti marah dengan permendikbud karena mencolek dan meraba raba saja sudah ada sangsinya apalagi apalagi minta buka baju itu melanggar moral dan KUHP",positif
222," @Muhammad thohir  Oke sampai disini, berarti Permendikbud tersebut bentrok dengan UU tentang pornografi lainnya",netral
223,"Asal suka sama suka tidak masalah bukan ¯\_( ͡° ͜ʖ ͡°)_/¯, ""saya kan berseks bebas hanya mematuhi permendikbud membolehkannya""",positif
224," @Dmitrii D ,pasal mana yang bentrok coba sebutkan kalau kamu memeng ngerti.jangan2 kamu hanya mengikuti ulama kadron",positif
225," @Dmitrii D ,itu isi otak mesumnya ulama2 kadron yang tidak ada di dalam permendikbud",negatif
226," @Muhammad thohir  Ini contoh KUHPnya
""Setiap orang yang melakukan persetubuhan dengan orang yang bukan suami atau istrinya dipidana karena perzinaan dengan pidana penjara paling lama 1 (satu) tahun atau denda Kategori II.""

Permendikbud 30
l. menyentuh, mengusap, meraba, memegang, memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban;


m. membuka pakaian Korban tanpa persetujuan Korban;.

Di KUHP sudah dinyatakan secara gamblang/jelas, dan tidak ada keambiguan atau multitafsir bahwa SEKS BEBAS dilarang. 
Sedangkan di Permendikbud 30 didapati boleh melakukan kegiatan seksual ATAS PERSETUJUAN KORBAN seperti mencium dan menggesekkan kemaluan. Jadi sah sah saja bukan 😃 kalau saya mengimplementasikan Permendikbud 30 walaupun bentrok dengan KUHP. Jadi yg disalahkan KUHP nya atau Permendikbudnya yg ambigu dan perlu direvisi itu?",netral
227," @Dmitrii D  Anak Hukum Tertawa Melihat argumenmu.

Biar saya kutip salahsatu pasal kontroversial:
Pasal 5 ayat (2): Kekerasan Seksual sebagaimana dimaksud pada ayat (1) 
meliputi:
L. menyentuh, mengusap, meraba, memegang,
memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban

Sebenarnya Kesimpulan disini sudah sangat gamblang.
Permendikbud no 30 Tahun 2021 hanya Mengelompokan tindakan menjadi 2 jenis:
Yaitu tindakan Tanpa persetujuan korban, dan tindakan dengan persetujuan korban.

Apabila Tindakan dilakukan tanpa persetujuan korban, Maka itu adalah KEKERASAN SEKSUAL.
Dan Apabila Tindakan dilakukan dengan Persetujuan korban, Maka itu adakah BUKAN KEKERASAN SEKSUAL.

Permendikbud no 30 tahun 2021 Samasekali tidak mengatur Tindakan yang dilakukan dengan persetujuan korban.
Tidak melegalkan, dan tidak meng-ilegalkan. Alias ya Tidak diatur samasekali.
Anak Hukum Tertawa Melihat argumenmu.

Biar saya kutip salahsatu pasal kontroversial:
Pasal 5 ayat (2): Kekerasan Seksual sebagaimana dimaksud pada ayat (1) 
meliputi:
L. menyentuh, mengusap, meraba, memegang,
memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban

Sebenarnya Kesimpulan disini sudah sangat gamblang.
Permendikbud no 30 Tahun 2021 hanya Mengelompokan tindakan menjadi 2 jenis:
Yaitu tindakan Tanpa persetujuan korban, dan tindakan dengan persetujuan korban.

Apabila Tindakan dilakukan tanpa persetujuan korban, Maka itu adalah KEKERASAN SEKSUAL.
Dan Apabila Tindakan dilakukan tanpa Persetujuan korban, Maka itu adakah BUKAN KEKERASAN SEKSUAL.

Permendikbud no 30 tahun 2021 Samasekali tidak mengatur konsekuensi Tindakan yang dilakukan dengan persetujuan korban.
Tidak melegalkan, Tidak pula mengilegalkan, Alias TIDAK DIATUR SAMASEKALI.
""Argumentum a Contrario""

Jadi Kalo lu berpikir bahwa Tindakan yang dilakukan dengan persetujuan korban, Diperbolehkan Dalam Peemendikbud no 30, Maka itu adalah kesimpulan yang elu buat sendiri, Ga ada dasar nya.",positif
228," @Dewangga Putra  Oke terus buat apa ada frasa ""tanpa persetujuan korban"" 😂 ? Sebetulnya tanpa frasa tersebut kami pun paham pada peraturannya, ini kan menimbulkan polemik baru karena multitafsir dan kontradiksi dengan KUHP asusila lainnnya, jadi bentrok.

Yang namanya ""KORBAN"" pasti tidak akan setuju untuk dilecehkan, secara literatur bahasa Indonesia bukan KORBAN berarti namanya. Jadi frasa ""tanpa persetujuan korban"" tidak diperlukan, atau sebagai dampaknya oknum² akan memanfaatkan frasa tersebut sebagai alasan.

Korban [KBBI]
""orang, binatang, dan sebagainya yang menjadi menderita (mati dan sebagainya) akibat suatu kejadian, perbuatan jahat, dan sebagainya.""",negatif
229,Apa adakah korban yang setuju?,netral
230,UU dah ada dan jelas mestinya menrisex tidak perlu bikin aturan yg menimbulkan kegaduhan mknya makul moral dan agama tetap dikasih termasuk kegiatan agama/ kerohanian bukan malah dihapuuuus !,netral
231, @Kuad Iin  ....  ok,positif
232, @Kuad Iin  plis deh dari dulu juga ada kegiatan agama di sekolah dan kampus2 tapi ttp pelecehan seksual ada.,negatif
233," @Gabriella Indah Charista  YEEESS, very very very true",positif
234,"Saya tetap setuju bang, Karena kamu belum baca Peraturannya tetapi langsung bacod.

Padahal di Permendikbud udah dijelasin bahwa:

Persetujuan Korban sebagaimana dimaksud pada ayat (2)
huruf b, huruf f, huruf g, huruf h, huruf l, dan huruf m, dianggap tidak sah dalam hal Korban:
b. mengalami situasi dimana pelaku mengancam, memaksa, dan/atau menyalahgunakan kedudukannya;",positif
235,Persetujuan tidak berlaku apabila pelaku mengancam,negatif
236,"Baca lagi ya, dan pahami konsep consent itu seperti apa, ga sekadar setuju ga setuju di mulut. Baca lagi sebelum bacot",positif
237,"Ibu dewan, ada permenpun jk moralnya bejat tetap aja terjadi buuuk ! Tp jk dari kita semua dimulai dari keluarga menanamkan moral/ agama kurasa bisa sebagai pengendali  karena aku yakin agama apapun pasti melarang perzinaan ! Jk sampai perkosaan berarti tu sepihak mk pelakunya hrs lapor kan ada polisi ! Ibuk dewan ! Jk dg alasan suka sama suka gimana ? Apa boleh ?",positif
238,"YG ADA HANYA VISI MISI PRESIDEN ,MENTERI ITU HANYA MENJABARKAN DLM KEBIJAKKAN SHG BEGINILAH YG DIMAKSUD DG REVOLUSI MENTALNYA JOKOWI ITU.",netral
239,"yang jadi masalah itu 3 kata ""Tanpa Persetujuan Korban"" itu harus diganti....atau dihapus....",negatif
240,"Kesempatan,,,,,, goreng saja sampai gosong....biar pak jokowi jatuh.",netral
241,"begitulah kalau segalasesuatu diserah kepada yg bukan ahlinya, tunggulah kehancuranya",negatif
242,Kok  host ikut berpekulasi sebelum pergantian pembicara yg lain.,netral
243,"Menyentuh saja sdh haram ,ikutlah hukum Islam , Allah SWT sdh atur semuanya , aturan hdp",positif
244,logika rakyat indonesia: dilarang bawa senjata tajam > boleh bawa senjata api.,netral
245,Enak banget nih jika suka sama suka  ga masalah maen di kampus,negatif
246,PKS hanya engkau harapan rakyat Indonesia,netral
247,Kalau suka sama suka itu wilayah private perkara moral individu masing masing dan itu pendidikan mora masing masing,positif
248,"kenapa tdk menerapkan aturan tentang zinah dan perkosaan yg sudah aja, entar kalau aturan itu di terapkan , seolah olah kalau seizin perempuannya jadi boleh, ingat katanya negara pancasila, sila pertama ketuhanan yg yg maha esa lo! artinya mau perempuannya setuju mau ga setuju, selama mereka belum sah, sebagai pasangan ya mestinya tetap dilarang, tapi mau gimana lagi, menteri agamanya aja ngedukung! apa masih yakin negara kita negara pancasila??? Sila yg mna yg sudah diterapkan dg baik???????",netral
249,"Sebenarnya peraturan yg sdh ada cukup asal pelaksana aturan taat aturan, apalagi taat pada syariat",netral
250,"Haruskah tunggu ada korban, kita simak penyelesaiannya di pengadilan, siapa yang benar?",positif
251,Polemik macam ini menimbulkan kegaduhan dan keonaran,negatif
252,pks ini cman bikin gaduh buat mengalihkan isu goodbener jekartah yang anggota par tainya lagi bermasalah dengan formula e yang lg diusut kpk.........,negatif
253,Bagaimana bila sanak keluarga PKS ini menjadi korban Kekerasan Seksual? Saya rasa mereka akan mendukung Pelaku dan tidak menuntut pelaku.,positif
254,"hahaha pks takut kalau anggotanya digaruk permen ini, dgn dalih macam2. 🤣😂😅😇",netral
255,Lanjutkan Pak Menteri dgn Permendikbudristek itu. Klo ada yang robah ya tunggu aja,positif
256,Trgantung anaknya n ortunya yg paling penring ortu mndidik anak ahklak yg utama. Tr bukti kjadian.ortu ketat anak yg trjerumus banyak.yg orrunya biasa 2 saja anak 2 y selamat tr hindar dari pr gaulan bbas.aku y punya anak cewe dua alhamdulilah tamat  kuliah k bidanan k duanya. Trlepas prgaulan bebas.intinya nasip n rezeki anak n perbuatan ortu.kalau saya mnyikapi jangan sekali 2 di kasih makan dengan jlan yg tidak halal apa lagi koropsi. So oasti dampak k anak. Jangan salahkan anak. Renungi sudah bagus kah kita ortu ahklak n cari jlanya rezeki..,netral
