,Komentar,Label
125," @akhsan andi  terus knp kalo ada frasa ""tanpa persetujuan""? Kan udah betul itu. Kalo dg persetujuan artinya bukan pelecehan, lha wong sama2 mau.",positif
126,aduh udah males saya bahas lagi apalagi komen saya di balas sekarang,netral
127,Hehehe betul yg  terpenting setuju sama setuju,positif
128,mslh prbuatan zinah kn dah ada aturanny sndri d kuhp atau hukum agama msing2. lu komen kyak bocah paud. dah gede tp bloon,netral
129," @WongGemblung  seneng ni yee udeh bebas ""maen"" di kampus,,hemat bro ga usah ke hotel.. dilindungi negara.. 
Bwahahaahah",netral
130, @Rush Day  ya gni kalo toge dksih otak trs maen hp goblokny natural 😌🤣,netral
131, @julian 19  yaelah cuan banyak nih tukang eceran kond*m di kampus.. gas langsung stock banyakin.. ahahaaha,netral
132, @Rush Day  trnyta cuma k-drone kelas paud yg ngoceh..🤣,netral
133,"Setujuuuuj, dan pakek pakean pantai lebih jooos brooow",positif
134," @julian 19  karena KADRUN yg cerdas meggunakan akal sehat, gak ada permen aja nyuri kesempatan apalagi ada permen lebih berani ! Aku yakin selama manusia masih bermoral,berahlaq dan betul2 taat agama gak mungkin terjadi ! Makanya ayo semua ikuti perintah agama dan tinggalkan larangan agama masing2 brooow !",netral
135,aturan dari allah saja sering dilanggar (para pelaku kekerasan seksual yang melakukan kekerasan seksual) apalagi aturan yang dibuat manusia,netral
136,"karena senjatanya beda mas, ada senjata lain yang digunakan untuk memberantasnya. ada di KUHP yang bahas tindakan asusila",netral
137,Ibarat nila setitik rusak susu Sebelanga. Pasal 5 direvisi lagi. Apalagi itu sangat liberal. Menghalalkan penzinahan,negatif
138,"Sekalian pak nadiem, kurikulum pendidikannya ditambahi pelajaran ""cara seks bebas dan merayu pelacur"". 😆😂😆. Hukum negara semakin hari semakin mjd korban ""YG DIATUR"" bukan yg ""MENGATUR"".",netral
139,Entah apa yg merasukimu,netral
140,Turuuut menyimaak 🙏🥰,netral
141,"Direvisi Aja, kata GUS DUR: ""Gitu aja kok repot.""",negatif
142,"MUHAMMADIYAH, IKADI, & MUI (Khususnya dari Prof. K.H. Cholis Nafis) tegas menolak dan suruh cabut Permendikbudristek No. 30 Th. 2021. NU suaranya mana?! Oh, iya. Sudah diwakili Prof. K.H. Cholil Nafis.",negatif
143,PKS mana uu poligami blm turun,netral
144,"Negara bisa di truskan anak2 hasil zina,baguslah dimcok",netral
145,"kalangan perguruan tinggi gak.ada yg nolak....
dan sejak kapan orang jadi berzina karena peraturan menteri.",positif
146,Pak Cecep bicaranya kurang jelas ...,netral
147,Klu soal selangkangan PKS cepat tangap....😄,netral
148,"Kalau PKS sdh kritik pasti permen nya sdh benar, lanjutkan mas menteri",positif
149,"Ingat anggota PKS yg nonton bokep di ruang sidang???bwahaha PKS mau membela kasus kekerasan pada perempun??? Mprettt urusin aja kader2mu yg kampanye poligami, nggak semua perempuan dapat menerima poligami, itulah kalian diskusikan dulu...
Cari sensasi aja....jalankan aja UUnya, supaya cepat ada tindakannya sambil jalan diamati dan direvisi jika perlu...
Kakehan ngoceh",negatif
150,Legalkan zina:v pen jadi kek Jepang kali:v,netral
151,Kalo spt ini justru nantinya byk kasus aborsi efek hamil diluar nikah,netral
152,Peraturan itu sdh benar dan tepat. Kekerasan seksual harus dilawan dan dibrantas.,positif
153,"Tanda2 akhir zaman 
Naudzubillah",netral
154,Innalilahi wa inalilahi rooji'uun,netral
155,Moga aja oenggagas UU anak istrinya jadi korban dan plaku2 zina dan sek bbas..Aamiin,negatif
156,tidak mas. ini mah beda kasus dan beda senjata. kalau masalah kekerasan seksual di lingkungan kampus bisa ditembak pake permendikbudristek ini. kalau ngomongin tindakan seksual yang atas persetujuan kedua belah pihak di kampus (tindakan asusila) itu bisa pakek peraturan-peraturan di kampus (pasti ada peraturan yang melarang tindakan asusila di kampus) atau kode etik dosen (misal pelaku adalah dosen) terus juga ada di KUHP. jadi senjatanya harus disesuaikan. memang permendikbudristek ini gk bisa menindak pelaku asusila karena bukan ranahnya tapi ada mekanisme hukum lain yang jadi patokannya. kalau gitu sih aku nangkepnya dari berbagai perbincangan mengenai hal ini. jadi jangan bahas hal yang diluar konteks,positif
157,Jikalau korban di ancam agar dia ngomong atas dasar suka sama suka trus yg di penjara siapa ? Korban atau keduanya ?,netral
158,Nah itu. Klo ada yg kurng2 bisa diusulkan,netral
159,"kyk RUU PKS, direvisi entah mau nunggu korban bertambah sampe berapa banyak baru selesai~",netral
160," @Rifki Fauzi  iya, kelamaan. Giliran yg lain ngusulin ruu malah dikritisi.",netral
161,Anda benaaar.,netral
162,"betul bro, urusan ginian PKS ga nyampe nalarnya hahha jadi oposisi payah malah lemot",netral
163,Setuju wkwk,positif
164,Akhirnya Indonesia bisa maju kaya Jepang ga terus2an jadi Islamabad terbelakang.,netral
165, @Riza-kun  yang ada kena azab,netral
166," @xmbelgedesh  mitos yang cuma digaungkan kelompokmu. Kalo ""pondasi"" khayalan itu benar ada dan bukan cuma teori harusnya keliatan buktinya dari perbandingan negara-negara.",netral
167," @Riza-kun  makanya pahami pancasila dulu, khususnya yg pertama. 😆😂😆😂 jgn buka blue2 terus!!! Next, silahkan tanya ke pemimpinmu dan kawan2nya knp kok lebih mendahulukan ""materi"" drpd ""pondasi"" ?",netral
168," @xmbelgedesh  Yang ga paham pancasila itu dimana-mana kadrun ya, bukan kami. Soalnya make argumen ""ketuhanan"" pada aturan hukum agama menjadi hukum praktis adalah ideologi hukum syariat kaya di Arab, bukan Pancasila kaya di Indonesia.

Kalau iya begitu cara menggunakan Pancasila maka bank konvensional harusnya ilegal juga dong karena kata qur'an riba itu haram, kata injil juga bilang ursury itu haram. Tapi kan tetep aja ga ilegal, karena di ideologi demokrasi agama dan dosa urusan masing2 bukan urusan negara meng-ilegalkannya. Kita negara demokrasi bukan syariat. Pancasila itu demokrasi bukan syariat. Moga ngerti ya drun.",netral
169,Pasal mana yang dapat menyebabkan aborsi. Orang permendikbud ini tentang pencegahan dan penanganan kekerasan seksual kok digiring ke pelegalan zina.,netral
170,Klo zina dilegalkan tanda2 hari kiamat 🤣,netral
171,Kalau nnti hamll dluaar nikaah buru2 bilang sdh nikaah siriii??ikutan cara2 celeng nyari pembenaran n pembelaan..!!Pkoknya kitaa ikuti fatwa partai lurus dan  wakl Ketua MUI..soal UU bakal llos krna mreka mrasa kuat dan bkuasa silaaahkan apadaya rakyt ..tp sbg rakyt ada hak juga bdoa jikaaa bnar ituu maka smogaaa anak cucu istri mreka adalah pelaku dan korban2 sek bbas ..hamil brulang2 dluar nikah yg ga jlas siapa yg mnghamili ..dan istri mreka ga malu mlakukan sek bbas ddpan mreka skalipun nnti..demi mematuhi yg katanya UU,netral
172," @Dewi Sriyati12  ngedongeng apa sih bu?. Kyknya gk paham apa yg bahas taunya teriak aja apa yg dia dukung lgi teriakin, tapi gak paham apa substansi yg dibicarakan ckckck",netral
173," @Dewi Sriyati12  kasian nih ibu, kalah debat, nyerang personal. Pahami dulu ibu, jgn lgsg kemakan berita gorengan...😂😂😂😂😂",netral
174,"Gak ada tu, lha soal aborsi udah ada UU khusus yang melarang kecuali atas rekomendasi dokter 🤣",positif
175,Logika liar. Kalau saya ga mau seks bebas ya ga. Ini moral masing2. Kok nyalahin permen?,netral
176,"Saya mendukung sepenuhnya dengan syarat frasa ""dengan persetujuan korban"" dihapus. Karena Permendikbud ini bentrok dengan peraturan undang² tentang asusila, tidak bisa dinamakan ""korban"" kalau si korban itu menyetujui dari si pelaku kekerasan seksual. Asal suka sama suka berarti tidak masalah bukan ¯\_( ͡° ͜ʖ ͡°)_/¯ , seks bebas dilegalkan boleh melalui permendikbud 30 tersebut akan tetapi kontra dengan UU tentang asusila lainnya. Disitulah permasalahannya.",positif
177,"mau keras mau lembut, selama belum sah tetap harus di cegah, ingat sila pertama ketuhanan yg maha esa!artinya aturan agama lebih di utamakan!",netral
178, @Dian chanel  agama apa bro?,netral
179,bukannya sejak wafatnya nabi muhammad sudah dikategorikan ke akhir zaman ? jadi sejak nabi wafat hingga sekarang dan beberapa tahun kedepan itu sudah masuk ke akhir zaman,positif
180,"Lho, memangnya anda mendukung pelaku kekerasan seksual dinyatakan tidak bersalah, gitu?",positif
181,Kalimat mana yang menunjukan bahwa zina dilegalkan dari permendikbud ini bu?,netral
182,Aamiin,positif
183,biasanya yang nyumpahin gini balik ke orang yang ngucap sih,netral
184," @Muhammad Dzulfiqar  , ok lah anda menganggap Permendikbudristek no 30 tahun 2021 gak melegalkan zina. Dan juga. Permendikbud no 30 tahun 2021 sudah ditandatangani Mendikbudristek. Maaf sebelumnya,  seandainya ada mahasiswa mencium mahasiswi secara tertutup di kampus. Tapi mahasiswi tersebut setuju & perbuatan mereka ketauan sama lainnya, apa perbuatan mereka termasuk dalam pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 ? 🙏",netral
185, @Muhammad Farhan  ini peraturan pencegahan dan penanganan kekerasan seksual atau tentang aturan tindakan asusila di kampus? Itu dua hal yg berbeda. Ketika tidak ada kata persetujuan bahkan yg harusnya menjadi korban akan ikut dihukum juga karna semua tindakan tersebut adalah asusila yg dilarang jika tanpa ada kata persetujuan. Jika kata itu dihapus maka yg harusnya menjadi korban tindakan kekerasan seksual akan dapat ikut dihukum baik diamenyetujui atau tidak tindakan tersebut. Maka tidak ada perlindungan lagi kepada yg harusnya menjadi korban karna semua dapat dihukum karna berada pada tindakan asusila yg dilarang. Maka tidak ada lagi korban kekerasan seksual yang ada semua pihak yg terlibat dalam tindakan asusila baik di menyetujui perbuatan tersebut ataupun dia sebagai korban pemaksaan akan dihukum sama dengan dia yang seharusnya menjadi pelaku kekerasan seksual.,negatif
186,"Assalamualaikum @Muhammad Dzulfiqar  , iyaa saya tau Permendikbudristek no 30 tahun 2021 adalah permen penanganan & pencegahan seksual. Maaf ya , Permendikbud no 30 tahun 2021 terdapat frasa "" tanpa persetujuan korban"" dalam pasal 5. Maka dari itu, apabila ada mahasiswa mencium bibir mahasiswi  pacarnya & menggosokkan kelaminnya pada mahasiswi pacarnya secara tertutup di kampus . Tapi mahasiswi pacarnya setuju & perbuatan mereka   ketauan , maka bukan pelanggaran & gak dapat ditindaklanjuti , karena mahasiswi pacarnya setuju menurut Permendikbudristek no 30 tahun 2021. Berbeda jika mahasiswi pacarnya gak setuju, maka termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021. Maaf sebelumnya, kejahatan  & kekerasan seksual akibat & berawal dari hubungan, perbuatan, kegiatan, tindakan seksual yg bertentangan nilai & norma (termasuk nilai & norma agama) yg merupakan akar masalah kekerasan & kejahatan seksual. Terimakasih, wassalamu'alaikum 🙏😊",positif
187," @Muhammad Farhan  permnedikbudristek 30 saya ulangi berfokus pada penanganan dan pencegahan kekerasan seksual berlatar belakang banyaknya kekerasan seksual yang pada akhirnya tanpa ada penyelesaian dan keadilan pada korban kekerasan seksual di kampus"" yang sudah sangat banyak terjadi tanpa adanya penyelesaina dan perlindungan terhadap korban. Dengan adanya permendikbudristek tersebut dapat sedikit membantu menyelesaikan masalah kekerasan seksual yang terjadi di kampus"".  Mengenai studi kasus yang anda sampaikan kira"" kasus tersebut tindakan kekerasan seksual atau tindakan asusila?. Ketika membicarakan suatu kekerasan berarti terdapat korban, korban artinya orang yang dirugikan bukan dan adanya pelaku yang menyebabkan kerugian?. Jika sama"" setuju apakah tindakan tersebut terdapat korban dan pelaku?. Tindakan asusila dikampus saya rasa sudah ada kode etik masing"" kampus terkait tindakan asusila dan sudah ada di KUHP dan UU perlindungan anak. Lain cerita jika permendikbudristek no 30 ini bertujuan mengatur tindakan asusila pada lingkungan kampus itu hal yg berbeda lagi. Jadi dimana letaknya pelegalan zina di aturan ini?.",positif
188,"Assalamualaikum @Muhammad Dzulfiqar  , maaf RUU KUHP zina belum disahkan. Maaf saudaraku,  seandainya ada mahasiswa yg mencium  bibir mahasiswi pacarnya & menggosokkan kelaminnya pada bagian tubuh mahasiswi pacarnya secara tertutup di kampus. Tapi mahasiswi pacarnya setuju & ketauan sama lainnya, apa  pebuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf saudaraku , RUU KUHP perzinahan belum disahkan.🙏😊",netral
189, @Muhammad Farhan  permendikbudristek 30 mengatur tentang penanganan dan pencegahan kekerasan seksual dikampus bukan mengatur tindakan asusila dikampus yang lahir dari latar belakang yg telah saya sampaikan diatas. Studi kasus anda sudah saya jelaskan menurut pandangan saya diatas. Secara jelas belum ada yg mengatur tentang tindakan asusila di indonesia. Permendikbudristek 30 juga tidak ada pelegalan zina.,positif
190,"Assalamualaikum @Muhammad Dzulfiqar  , maaf apabila ada mahasiswa mencium bibir mahasiswi secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",netral
191,"Assalamualaikum @kodill chanell  ,maaf apabila ada mahasiswa mencium bibir mahasiswi  secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",positif
192, @Muhammad Farhan  studi kasus sudah saya jawab ya sebelumya. Terimakasih.,positif
193,"Artikel terkait: https://www.kompas.com/edu/read/2021/11/12/162526971/dua-sanksi-bagi-perguruan-tinggi-bila-tidak-ikuti-permendikbud-ppks

Media sosial Kompas.com:
Facebook: https://www.facebook.com/KOMPAScom/
Instagram: https://www.instagram.com/kompascom/
Twitter: https://twitter.com/kompascom
LINE: https://line.me/ti/p/@kompas.com
TikTok: https://tiktok.com/@kompascom",positif
194,SEMUA SIBUK BIKIN ATURAN DAN BISANYA BIKIN ATURAN. HABIT NEGARA GAGAL,netral
195,"Kalo ternyata korbannya hanya dirayu oleh pelaku sehingga mau buka baju.. terus melapor karena suatu alasan, mengaku jika dia sudah dipaksa oleh pelaku. Itu gimana?...",netral
196,setuju,positif
197,Semangat bang menteri.,positif
198,TETAP SEMANGAT JAYA RAHAYU DIAYOMI DIAYEMI pak Mentri....,positif
199,"Maju terus mas menteri, yang bilang pengaruh2 barat enggak tahu bahwa banyak juga negara Islam yang tidak perduli dengan kekerasan seksual dan tidak menerapkan kesetaraan gender...... Dan di barat lebih banyak negara yang peduli dengan kekerasan seksual ini.",positif
200,Ada oknum jahat dalam dunia pendidikan yang harus segera dibersihkan... Dunia pendidikan itu ramah untuk semua.... Maju terus Mas Menteri.....!!!!,positif
201,Maju terus Mas Menteri.... Sehat selalu.....Majulah Indonesiaku....,positif
202,mana ada kekerasan seksual di kampus....lha belajar aja online..masa iya kekerasan sexual secara online...wkwk,positif
203,Kekerasan seksual itu gimana....suka sama suka tapi jerit kesakitan apa juga kekerasan....kalo gak suka tapi diam merem melek gimana....,netral
204,"Lanjutkan mas mentri, yg nyirnyir mmg mrk kerjaannya mutarbalik fakta, mrk itu bodoh dan mabok agama, otak mesyumm, mrk pasti org2 Parte Konthol 5api (PK5).",positif
205,"Jadi  ""cuma"" merujuk ke definisi dari kbbi ? 🤭",netral
206,"Ini orang tidak punya etika moral orang indonesia,tapi di suruh ngurus soal pendidikan di indonesia,maka klo mmbuat peraturan pasti di bumbui sperti moralnya orang barat.padahal saat ini pendidikanlah pondasi grnerasi muda yg bermoral baik.",negatif
207,Aduh...kemayu banget suaranya.,netral
208,Mereka anggap perempuan cuma alat pemuas seperti boneka barbie yg bisa dicolet suka2.,netral
209,Menteri urusan seks bebas?,netral
210,"Jika banyak yg mengkritik, mk besar kemungkinan ada yg tdk benar. Jk tetap dipaksakan, mk hanya sedikit cara agar ditaati, yakni pemberian sanksi.
Apa yg bisa diteladani?",positif
211,Suruh ngojek saja,netral
212,Acak acak semua..kalo udh ancur khan baru puas..wanita yg seharusnya di jaga..malah tak aman bersekolah,positif
213,"Ya iyalah, itu jatuhnya manipulatif dan pemaksaan. Tetep bentuk kekerasan dan menyebabkan trauma, harusnya pelaku tau malu bisa menghargai diri sendiri dan org lain. Org yg punya wibawa gak berfikir untuk ngelakuin hal itu",netral
214," @Jessi S  kalo misalnya orangnya pacaran/ complicated lah.. terus putus, lalu terjadi kasus pelaporan yg sebelumnya, kejadian tsb dilandasi suka sama suka gimana ya?..",netral
215,Di cabut dan di revisi itu solusinya,negatif
216,Di cabut dan direvisi itu solusinya,negatif
217,"Foto siapa nih dipajang2 zer, kasian yg punya foto. Mosok ada emak2 berjilbab menghalalkan zinah😂",negatif
218,"Omongane rek, bayangin nek itu ibumu, adikmu atau anak perempuanmu di jamah orang dengan paksa... Mikir!!!",netral
219,"Pemikiran yang gak punya etika, gak pernah baca semua tujuan dan konteks Permendikbud ini. Malu ama diri sendiri wkwkkwkw…",netral
220,Suaranya kayk  b...............,netral
221,"Sok iye banget yang bilang gini. Ngaca dulu napa.. , inget umur woi…",netral
222,Kalu ada kekerasan seksual dimanapun tempatnya..bukankah itu udah ranah nya pidana ya..🤔😯ngapain buat permendikbud segala?kuhp nggak cukup 🤔...,negatif
223,Mana UU nya? Mana pasal kuhp yg ngatur kekersan seksual?,positif
224,"Gak ada dan memang KUHP gak cukup, banyak baca data dan perspektif nyata bukan asal kompor liat judul berita 😅 memang kuhp gak cukup untuk mencegah, melindung dan merehabilitas korban makanya di buat pasal ini.",netral
225,"Pendapat saya,   zina atas sadar suka sama suka tanpa Ada tekanan & Kekerasan maka perzinahan tidak akan terjadi. Perbutan ini membutuhkan tekanan & kekerasan",positif
226,"Judulnya bagus, isinya melegalkan kekerasan, tolong dibaca isinya dengan teliti pak mentri",positif
227,"Tujuannya baik, tapi bagaimana mas mentri menjawab frasa dalam permendikbud tentang ""tanpa persetujuan"" , artinya kalau dilakukan dengan persetujuan maka dibolehkan?",positif
228,"Banyak bacot nadiem, jelas salah ngeyel lo",negatif
229,Asatgfiruloh,netral
230,Munkin makarim sukak sex,negatif
231,Dajal,netral
232,"Makanya hrs nya kl terjadi kekerasan Sex pd wanita apapun alasan nya kl terbukti disetubuhin perempuan harus laki laki yg di hukum berat. Walaupun perempuan yg ngasi barang nya kl laki laki menjaga Jakar nya pasti tdk akan terjadi. Apalagi kl Guru, polisi melakukan kekerasan sex harus di pecat dan hukum seumur hidup.",positif
233,"Mengapa tokoh wanitanya diam terus ,ada apa?",netral
234,"Ngenyel banget sih para kadrun ama permendikbud ini, tujuannya udah jelas untuk melindungi korban dari kekerasan seksual di lingkungan perguruan tinggi. Di dalam Permendikbud itu tidak mengarah ke Zina.
Hadehh hadeh… bikin negara yang saya sayangi ini jadi ribet.
Kalau ngomongin peraturan Zina, sono usul ke DPR, untuk dibuat peraturannya. Jangan disangkut pautkan ama ruang lingkup konteks Permendikbud 30 Tahun 2021 ini.",negatif
235,Klo begitu supaya tidak terjadi hal-hal yg tidak diinginkan dipisah saja kelas khusus laki-laki dan kelas khusus perempuan macam gerbong kereta itu.,positif
236,kali ini mahasiswa menolak di tunggangi ulama2 kadron  otak mesum  yang selalu memahami salah permendikbud katanya melegalkan sek bebas dan LGBT @,negatif
237,Udah diperintahkan beliau pak Presiden Jokowi yang tanggung jawab para pendidiknya.,netral
238,"Semangat itu kita hargai ttp mslhx adh norma yg tertulis terhadap frasa ""dengan persetujuan"" itulah bukti legalx sex dgn persetujuan.",positif
239,"Kalau tubuhmu di bungkus seperti permen lollipop siapa yg gak tergiur? Udah di bungkus juga masih kelihatan bentuknya, ya kan?

Makanya di TUTUP bukan di BUNGKUS paham sampai sini mahaciwi?",positif
240,"Ojk ga berani tutup pinjol yg legal...pdhl praktek nya bunga pinjol legal tinghi bngt...
Mungkin ojk merasa ngga pernah dirugikan oleh pinjol...jadinya ngga penting bngt mikirin pinjol..
Bahasa lampau mengatakan :
"" Emang guwe pikirin ? """,netral
241,"Real bgt kekerasan seksual dikampus sdh darurat sekali..
Kenapa ada oknum yg tdk setuju dg Permendikbud ini... Dg alasan konotasi kata menghalalkan zina...
Tragis sekali negri ini",positif
242,"ini bikin RUU jangan disamain kyk bikin apps dong hehe.. kata2 bukan tanpa persetujuan, mirip waktu kita baru install apps baru di smartphone hihihi..",netral
243,Permendikbudristek ini udah pantas di terapkan namun klu dengan cara pemaksaan dan kekerasan alias pemerkosaan nggak bisa di benarkan  terkecuali keduanya sama sama suka dan sama sama senang. Bisa di terapkan permennya.  Begitu pak. Terapkan saja asalkan sesuai dengan kaidah kaidah hukum dan norma norma kesopanan alias jangan di pertontonkan.,positif
244,Ngeyel....,netral
245,Hadeh bagai mana kalo akhirnya mereka jadi LGBT bukan gak mungkin asal tau aja Bahkan di tempat sekelas pesantren aja Banyak LGBT cuma diem diem aja.,negatif
246,Mau tanya buktinya apa saya sendiri merasakannya teman saya di pesantren ada yang jadi belok karena tidak pernah melihat lawan jenis bahkan NARAPIDANA juga seprrti itu.,netral
247,"🤣🤣🤣efek menteri asal comot  
Gak jelas, mungkin gak ada orang pandai di indonesia",netral
248,Mentri juga harus musyawarah ma mui NU muhamdiah biar deal .... Jangan asal 1 aj comot 😂😂😂,netral
249,"Ancur nya iman ancur ahklak norma2... 
Yg d tekan semua yg terkait nya ga becus ngajar ngedidik  .. murid nya melanggar pecat aja... Kasian disen yg bener murid yg bener 🙏🙏🙏 oknum nya yg harus d babad d musnahkan",negatif
250,Enak nih..klo suka sama suka bebas gak di pidana...kaya kucing kawin di mna aja...,positif
251,"Otak mesum menyerap frasa tanpa persetujuan yaitu berarti boleh melakukan kalo disetujui...😂
Dalih seks bebas jadi tameng buat para kadrun otak mesum.
Apa yg membuat kontroversi itu hanya negatif saja otaknya? Ya iyalah....
Kalo konteks pelecehan dan kekerasan seks harusnya isi peraturan sudah benar. Kalo mau lari ke zina, Wani piro..? Itu sdh ada undang2 prostitusi jg... Jadi mau di bikin apa lagi?",negatif
252,"Kadrun doyan cabul gak terima, mereka gak bisa mesum lagi gara2 aturan itu.",negatif
253,"Dalam keadaan darurat,,, menyedihkan,,  dilakukan oleh Pendidik yang tidak terdidik.",positif
254,Usul pak Mentri  klu BLH  maha siswa di waktu   ujian smester klu blm bisa blm uang dmester klu di blhkan  ttap mask ujian sesudahnya ttp bayar seluruh maha siswa seluruh Indonesia swasta maupun negeri demi situasi kopit pemulihan ekonomi org tua lg  susah cari mkn  cm usul mksh pak Mentri THN 21 dan 22 atau byr stengah seluru jgn pilih2 klu blm  ada uang klu di blhlkan ikut smseter atau ujian maha siswa mksih pak presiden,positif
255,Melancarkan bisnis hotel 👍🤏,negatif
256,dah dengan sangat hormat  mundur saja  .,negatif
257,"peraturan ini berada dalam konteks kekerasan seksual, bukan zina. Jadi beda konteks, beda juga peraturannya. Mohon disimak sebelum komentar. kata kekerasan itu sudah pas dengan istilah persetujuan. Jadi, sebenarnya peraturan ini sudah matang.",positif
258,"Peraturan Pelecehan sexual Nakarim  dibikin celah utk sex bebas.akal2an aja hasil survey 
Nanti korbannya yg rugi",negatif
259,"Bagus pak nadiem, dgn peraturan ini gak ada lagi dosen cabul yg berani megang tangan atau pundak mahasiswinya TANPA IZIN, 
ga ada lagi dosen genit yg manggil mahasiswinya sayang atau i love you TANPA IZIN MAHASISWINYA,  

Karena kalau tdk dgn kata TANPA IZIN, dosen cabul itu akan berdalih hanya memegang tangan saja,hanya bergurau, hanya memfoto, dan ga akan bisa dipidana. 
Tapi dgn permen ini dosen cabul bakal gemeteran, takut utk beraksi, karena salah sedikit saja kalau TANPA IZIN mahasiswinya,  dosen cabul bisa kena pidana pelecehan seksual.",positif
260,"Permendikbudristekdikti 30/2021 jelas ada pasal yang membolehkan zina, maka harus direvisi pasal tersebut karena bertentangan dengan Pancasila sila 1 yaitu Ketuhanan Yang Maha Esa. Tujuan baik jangan melawan syari'at.",negatif
261,"Udh lah ganti aja menterinya sekolah pendidikan makin amburadul jaman skrg ,",negatif
262,hukum mati slesai. lama amat,netral
263,"89% laki-laki
4% perempuan
7% apa?",netral
264,germo,netral
265,"Kita gawat daruat dikampus karenahukum tidak jalan, kalau Nadim makarim tidak mampu silakan mundur berikan kepada orang yang dianggap mampu ""sekali lagi kita ingatkan kampus adalah untuk memanusiakan manusia bukan untuk beternak pelacur.",negatif
266,ada untung besar di lobang hidung dan lobang pantat lumayan buat bayar hutang😂,netral
267,"Kasian sekali padahal keluarganya islami bgt, eh dia dicomot sama Jaringan islam liberal😂😂😂",negatif
268,tapi kecebong tukang zina jadi bahagia ya bang kalo digerebek pas zina gabisa dijerat hukum😂😂🤣,negatif
269,Kadrun ituh yg suka pake koteka ya bro,netral
270, @Myth Randir  zinahnya cebong dilindungi Negara,netral
271,"klo ngotot lanjut bisa meledak populasi di indonesia nie. 
Bakalan banyak anak hasil hubungan diluar nikah.",negatif
272,"Setiap orang beda pemahaman. Klu ada kata2 tanpa persetujuan, berarti klu setuju berarti boleh melakukan zina?",netral
273," @DIAS Channel  kalau setuju dan melakukan zina sudah tidak memakai aturan Permendikbud No 30, bisa di alihkan ke Undang undang yang mengatur tentang zina.",positif
274," @DIAS Channel  makanya dibaca baik-baik suupaya pemahamannya menyeluruh, gak setengah-setengah. Ingat konteksnya bro, muatan kata kekerasan itu mengandung persetujuan atau tidak, ini kan bukan undang-undang tentang zina. beuh!",positif
275, @Purnomo  benar sekali.,positif
276," @Purnomo  kalo gitu ntar jadinya malah pembenturan antar undang2 dong,gimana kalo si pelaku bersembunyi di kata ""tanpa persetujuan"" Di dalam permendikbud no.30?apa undang2 yg lain bakal bisa menjerat si pelaku?",negatif
277," @Bayu Hasanudin  justru kalau ""tanpa persetujuan"" di jerat menggunakan permendikbud no.30",positif
278," @Purnomo  mksd ane gini bro,kan di permendikbud no.30 itu semua tindakan bakal disebut sbg kekerasan seksual jikalau ""TANPA PERSETUJUAN KORBAN"",jadi kalo korbannya setuju,apa bakal disebut kekerasan seksual??kalo tidak,trus fungsi permen ini apa?iya ane tau permen ini fungsinya sbg benteng buat korban pelaku kekerasan seksual,tapi in other side menurut ane,permen ini scr gak langsung melegalkan seks bebas dengan adanya kata ""TANPA PERSETUJUAN KORBAN"" itu,ane gak bilang permen ini  buruk,tapi bagi ane permen ini kurang worth it dengan adanya kata ""TANPA PERSETUJUAN KORBAN,kalo permen ini di konfirmasi dan di patenkan dengan ada Kata "" TANPA PERSETUJUAN KORBAN"" Didalamnya,ane menolak keras sih",negatif
279," @Bayu Hasanudin  pelecehan seksual itu bukan cuma dlm bentuk tindakan, banyak cara bentuk pelecehan seksual, bisa dgn verbal, penggunaan otoritas, memfoto/video, bahkan memandang dan bersiul aja bisa jadi pelecehan seksual.

Kalau tdk ada namanya kata ""tanpa persetujuan korban""..
Pelaku bisa berdalih hanya bersenggolan, hanya bergurau, hanya memfoto, hanya menjalankan tugas,.. 
Dan ga bisa dipidana,, 

Contoh
kalau ada org memfoto wanita, itu mana bisa disebut pelecehan kalau ada persetujuan wanitanya. 
Tapi kalau fotonya diambil tanpa persetujuan si wanita dan si wanita ga terima, 
Itu bisa jadi pelecehan seksual.

Yg menentukan mana pelecehan seksual itu bukan pks, bukan mui, bukan elu yg melihat, 
Tapi si korban yg merasakan.",positif
280," @Purnomo  Ngga ada btw. Sejauh ini hukuman zina di KUHP itu cuma buat pasangan yang sudah menikah. Kalo belum menikah mah gaada aturannya di negara kita, lanjut terus asalkan suka sama suka mah...",negatif
