,term,TF-IDF
501,kenyat,0.39729571151867904
511,khawatir,0.39102720025913335
1061,sngt,0.39102720025913335
662,memeng,0.3780503367711804
39,ambil,0.3737118110057499
1178,tungangi,0.3704153248291667
603,liput,0.3641684898278351
981,salahsatu,0.3641684898278351
559,kutip,0.3641684898278351
537,kontroversial,0.3641684898278351
1156,transaksi,0.36166251095614466
1046,siswa,0.35926103375145346
738,nakarim,0.3541573659213138
1080,survey,0.3541573659213138
963,riil,0.3539944276615319
1155,tragis,0.3539944276615319
525,konotasi,0.3539944276615319
519,kode,0.35230217155171195
301,etik,0.35230217155171195
106,bejad,0.34878281069561945
499,kendali,0.34878281069561945
389,ibuk,0.34878281069561945
1103,tanam,0.34878281069561945
163,buk,0.34878281069561945
945,rasa,0.34878281069561945
594,lgbt,0.3482302286050834
260,ditindaklanjuti,0.34551005393575196
20,akar,0.34551005393575196
1014,semangat,0.34206189074765275
589,legalx,0.34206189074765275
367,harga,0.34206189074765275
714,mslhx,0.34206189074765275
1176,tulis,0.34206189074765275
4,adh,0.34206189074765275
177,cantum,0.33976582503005986
1219,wajar,0.33976582503005986
246,dijadin,0.3396618061182772
752,nawarin,0.3396618061182772
923,proposisi,0.33946734148091084
417,invalid,0.33946734148091084
710,mrasa,0.33808199235987463
1058,smoga,0.33808199235987463
449,jlas,0.33808199235987463
892,pkoknya,0.33808199235987463
1049,skalipun,0.33808199235987463
701,mnghamili,0.33808199235987463
551,kuat,0.33808199235987463
185,celeng,0.33808199235987463
208,cucu,0.33808199235987463
1044,siri,0.33808199235987463
137,bkuasa,0.33808199235987463
99,bdoa,0.33808199235987463
107,bel,0.33808199235987463
143,bnar,0.33808199235987463
693,mlakukan,0.33808199235987463
168,buru,0.33808199235987463
305,fatwa,0.33808199235987463
55,apadaya,0.33808199235987463
612,lurus,0.33808199235987463
158,brulang,0.33808199235987463
608,los,0.33808199235987463
1221,wakl,0.33808199235987463
358,hak,0.33808199235987463
275,dpan,0.33808199235987463
362,haml,0.33808199235987463
510,ketua,0.33808199235987463
548,krna,0.33808199235987463
89,bank,0.3370368177227848
57,arab,0.3370368177227848
538,konvensional,0.3370368177227848
912,praktis,0.3370368177227848
958,riba,0.3370368177227848
412,injil,0.3370368177227848
1202,ursury,0.3370368177227848
934,qur,0.3370368177227848
271,dosa,0.3370368177227848
396,ilegalkanya,0.3370368177227848
280,drun,0.3370368177227848
1136,tetep,0.3370368177227848
253,dingin,0.3333555777507709
333,gerbong,0.3333555777507709
890,pisah,0.3333555777507709
504,kereta,0.3333555777507709
800,ojk,0.3260987075708728
878,personal,0.3236725208390013
465,kalah,0.3236725208390013
122,berita,0.3236725208390013
71,awi,0.3236129991610676
64,asnawi,0.3236129991610676
180,cat,0.3236129991610676
574,laporin,0.3236129991610676
176,caling,0.3236129991610676
484,kbi,0.3216203097507998
658,memanfatkan,0.3216203097507998
605,literatur,0.3216203097507998
133,binatang,0.3216203097507998
534,kontradiksi,0.3216203097507998
233,derita,0.3216203097507998
1088,syar,0.3125638059234213
874,permendikbudristekdikti,0.3125638059234213
424,istilah,0.3022678832069848
646,matang,0.3022678832069848
679,mhn,0.3022678832069848
173,bwahahahah,0.28841213215964373
1230,wongemblung,0.28841213215964373
1189,udeh,0.28841213215964373
759,neng,0.28841213215964373
375,hemat,0.28841213215964373
1233,ye,0.28841213215964373
1210,usut,0.28239765515892984
443,jekartah,0.28239765515892984
828,par,0.28239765515892984
1098,tainya,0.28239765515892984
345,godbener,0.28239765515892984
310,formula,0.28239765515892984
641,masalah,0.28239765515892984
198,cman,0.28239765515892984
545,kpk,0.28239765515892984
382,hotel,0.27782136155707476
1132,ternak,0.2762935690020892
409,ingat,0.2762935690020892
329,gawat,0.2762935690020892
473,karenahukum,0.2762935690020892
1091,syg,0.2690570236259101
860,perendikbud,0.264080123936068
80,badan,0.264080123936068
949,realita,0.264080123936068
975,rugika,0.264080123936068
1053,slalu,0.264080123936068
618,mahaciwi,0.25853432128368664
340,giur,0.25853432128368664
607,lolipop,0.25853432128368664
520,kodil,0.2554555637570005
1078,surat,0.2418847030758192
863,perjanjianya,0.2418847030758192
1108,tangsel,0.2418847030758192
469,kamar,0.2418847030758192
457,juta,0.2418847030758192
1186,uang,0.23950735583430233
98,bayar,0.23950735583430233
1200,untung,0.23621285644822432
187,cerita,0.23550083324206303
593,letak,0.23550083324206303
853,penyelesaina,0.23550083324206303
876,permnedikbudristek,0.23550083324206303
309,fokus,0.23550083324206303
582,lbh,0.2194921100347796
700,mngenali,0.2194921100347796
708,mpertahankan,0.2194921100347796
844,pemahamanya,0.2194921100347796
52,anjur,0.2194921100347796
527,konsekuensi,0.2194921100347796
699,mngejar,0.2194921100347796
698,mnganut,0.2194921100347796
303,fakta,0.2194921100347796
483,kbetulan,0.2194921100347796
896,pnegak,0.2194921100347796
399,imbal,0.2194921100347796
697,mngabdi,0.2194921100347796
35,amal,0.2194921100347796
427,isue,0.2194921100347796
696,mnertibkan,0.2194921100347796
544,kotak,0.2194921100347796
238,dhadapi,0.2194921100347796
998,sedikit,0.2194921100347796
152,brarti,0.2194921100347796
996,sedekah,0.2194921100347796
650,mbahas,0.2194921100347796
898,pojok,0.2194921100347796
277,dr,0.2194921100347796
400,imej,0.2194921100347796
763,ngajar,0.21898469607620522
767,ngedidik,0.21898469607620522
1018,sen,0.21898469607620522
102,becus,0.21898469607620522
731,musnah,0.21898469607620522
398,iman,0.21898469607620522
77,babad,0.21898469607620522
58,arah,0.2161936953307019
959,ribet,0.2161936953307019
984,sangkut,0.2161936953307019
835,paut,0.2161936953307019
1064,sono,0.2161936953307019
771,ngenyel,0.2161936953307019
989,sayang,0.2161936953307019
602,lingkup,0.2161936953307019
889,piro,0.21337082618798495
1028,serap,0.21337082618798495
755,negativ,0.21337082618798495
536,kontroversi,0.21337082618798495
1222,wani,0.21337082618798495
576,lari,0.21337082618798495
695,mndidik,0.2128189298147209
1157,trgantung,0.2128189298147209
556,kuliah,0.2128189298147209
954,renung,0.2128189298147209
542,koropsi,0.2128189298147209
515,kjadian,0.2128189298147209
917,prgaulan,0.2128189298147209
128,bidan,0.2128189298147209
811,ortunya,0.2128189298147209
1062,so,0.2128189298147209
702,mnyikapi,0.2128189298147209
1160,trlepas,0.2128189298147209
31,alhamdulilah,0.2128189298147209
1008,selamat,0.2128189298147209
749,nasip,0.2128189298147209
508,ketat,0.2128189298147209
812,orunya,0.2128189298147209
850,penring,0.2128189298147209
188,cewek,0.2128189298147209
1100,tamat,0.2128189298147209
798,oasti,0.2128189298147209
1159,trjerumus,0.2128189298147209
447,jlan,0.2128189298147209
448,jlanya,0.2128189298147209
910,pr,0.2128189298147209
155,brng,0.21246860544317753
256,disetubuhin,0.21246860544317753
766,ngasi,0.21246860544317753
437,jakar,0.21246860544317753
434,jaga,0.21246860544317753
487,kecuali,0.2106817421987602
1153,tonton,0.2106817421987602
875,permenya,0.2106817421987602
1065,sopan,0.2106817421987602
1068,standing,0.1898348173866739
649,mayoritas,0.1898348173866739
941,ralat,0.1898348173866739
633,manfatkan,0.1898348173866739
322,gantung,0.1898348173866739
528,konsekwensi,0.18208424491391756
259,ditawarin,0.18083125547807233
632,mampu,0.18083125547807233
1114,tawar,0.18083125547807233
1117,telanjang,0.18083125547807233
639,mari,0.16973367074045542
524,konklusi,0.16973367074045542
661,membuktikanya,0.16973367074045542
181,catat,0.16973367074045542
1146,tinghi,0.1630493537854364
681,mikirin,0.1630493537854364
166,bunga,0.1630493537854364
354,guwe,0.1630493537854364
569,lampau,0.1630493537854364
839,pdhl,0.1630493537854364
911,praktek,0.1630493537854364
884,pikirin,0.1630493537854364
744,nangkepnya,0.15253626560099892
134,bincang,0.15253626560099892
832,patokanya,0.15253626560099892
1030,sesuai,0.15253626560099892
616,mah,0.15253626560099892
1120,tembak,0.15253626560099892
311,foto,0.12207934415206427
351,gurau,0.12207934415206427
609,love,0.12207934415206427
929,pundak,0.12207934415206427
652,megang,0.12207934415206427
24,aksi,0.12207934415206427
332,genit,0.12207934415206427
331,gemeteran,0.12207934415206427
1235,you,0.12207934415206427
634,mangil,0.12207934415206427
292,ekonomi,0.11975367791715116
1069,stengah,0.11975367791715116
885,pilih,0.11975367791715116
1085,swasta,0.11975367791715116
1110,tap,0.11975367791715116
539,kopit,0.11975367791715116
1059,smseter,0.11975367791715116
642,mask,0.11975367791715116
1057,smester,0.11975367791715116
197,cm,0.11975367791715116
928,pulih,0.11975367791715116
1013,seluru,0.11975367791715116
692,mksih,0.11975367791715116
691,mksh,0.11975367791715116
689,mkn,0.11975367791715116
140,blhlkan,0.11975367791715116
139,blhkan,0.11975367791715116
266,dmester,0.11975367791715116
809,org,0.11258133193226201
1051,skrg,0.0
414,interface,0.0
70,aufa,0.0
1055,sm,0.0
1056,smartphone,0.0
413,instal,0.0
408,informasi,0.0
29,aldo,0.0
196,clear,0.0
570,lancar,0.0
376,hihihi,0.0
373,he,0.0
772,ngeres,0.0
909,positiv,0.0
40,amburadul,0.0
131,bilah,0.0
132,binar,0.0
273,dosenya,0.0
136,bisnis,0.0
1148,tipe,0.0
255,disamain,0.0
682,mikirnya,0.0
231,depak,0.0
856,perbutan,0.0
